order_id,order_date,order_status,price,digital_product,customer_account_age,order_source,billing_zip,shipping_name_length,classification_score
921015619,2019-06-10,approved,510.44,FALSE,390,web,90275,12,0.999980021
934912584,2019-06-20,approved,145.94,FALSE,714,web,27601,12,0.999980018
923691852,2019-06-12,approved,219.31,FALSE,1342,web,76712,13,0.999980012
921190846,2019-06-10,approved,104.82,FALSE,1365,web,19103,13,0.999980012
933875949,2019-06-20,approved,55.95,TRUE,181,web,78744,0,0.999980007
942465091,2019-06-26,approved,55.95,TRUE,730,web,77019,0,0.999980004
940373244,2019-06-24,approved,1026.86,FALSE,342,web,37219,12,0.999980002
932269488,2019-06-18,approved,264.91,FALSE,229,web,80229,9,0.999980001
940322829,2019-06-24,approved,816.96,FALSE,956,web,44056,15,0.999979996
925133387,2019-06-13,approved,25,TRUE,841,web,1852,0,0.999979983
924067489,2019-06-12,approved,2507.96,FALSE,809,web,20111,6,0.999979971
950129240,2019-07-01,approved,2390.13,FALSE,369,web,94104,8,0.99997997
942660140,2019-06-26,approved,310.66,FALSE,566,web,29602,14,0.999979969
913442515,2019-06-05,approved,205.95,TRUE,727,web,20007,0,0.99997995
920195179,2019-06-10,approved,75,TRUE,1853,web,23666,0,0.999979949
922355987,2019-06-11,approved,258.94,FALSE,463,web,55116,10,0.999979948
908292676,2019-06-02,approved,23.95,TRUE,1516,web,10549,0,0.999979936
931899645,2019-06-18,approved,54.94,FALSE,3705,web,22193,15,0.999979933
929598581,2019-06-16,approved,50,TRUE,728,web,90002,0,0.999979921
942464406,2019-06-26,approved,56.44,FALSE,295,web,19707,10,0.999979902
913796721,2019-06-05,approved,239.94,FALSE,699,web,27601,9,0.999979901
939844985,2019-06-24,approved,25,TRUE,1737,web,37013,0,0.999979892
932036578,2019-06-18,approved,208.44,FALSE,383,web,28208,12,0.999979881
918141524,2019-06-08,approved,107.44,FALSE,1261,web,61615,9,0.999979879
940426588,2019-06-24,approved,211.88,FALSE,566,web,37210,15,0.999979873
923897013,2019-06-12,approved,2035.76,FALSE,1693,web,32940,16,0.999979872
922924935,2019-06-11,approved,30,TRUE,0,web,33606,0,0.999979871
912120647,2019-06-04,approved,317.82,FALSE,546,web,37210,11,0.999979871
916367332,2019-06-07,approved,50,TRUE,213,web,3269,0,0.999979869
924392452,2019-06-12,approved,164.82,FALSE,30,web,93711,18,0.999979864
929118409,2019-06-16,approved,35,TRUE,167,web,33418,0,0.999979851
920890397,2019-06-10,approved,105.94,FALSE,965,web,55344,13,0.999979843
910903546,2019-06-03,approved,1282.26,FALSE,454,web,30071,9,0.999979838
943636774,2019-06-27,approved,15.95,TRUE,0,web,19128,0,0.999979834
923821799,2019-06-12,approved,1237.66,FALSE,358,web,55369,9,0.999979832
944477394,2019-06-27,approved,2507.71,FALSE,1152,web,73170,13,0.999979823
943531663,2019-06-27,approved,2507.96,FALSE,750,web,15232,8,0.999979818
923070903,2019-06-12,approved,57.44,FALSE,42,web,94061,12,0.999979816
912245719,2019-06-04,approved,36.91,FALSE,229,web,66502,16,0.999979803
931158929,2019-06-17,approved,696.31,FALSE,763,web,92131,11,0.999979801
913350081,2019-06-05,approved,2507.71,FALSE,1231,web,12302,11,0.999979797
911466998,2019-06-04,approved,2492.71,FALSE,526,web,55122,12,0.999979791
911109079,2019-06-03,approved,1529.82,FALSE,455,web,55372,12,0.99997979
923946122,2019-06-12,approved,217.86,FALSE,544,web,85286,9,0.999979775
913425638,2019-06-05,approved,595.36,FALSE,71,web,53214,13,0.999979774
945976665,2019-06-28,approved,2035.76,FALSE,973,web,19078,13,0.999979768
922363102,2019-06-11,approved,100,FALSE,1010,web,34787,17,0.999979766
943018123,2019-06-26,approved,429.76,FALSE,0,web,94105,15,0.999979766
939935115,2019-06-24,approved,105.94,FALSE,2187,web,21009,14,0.999979745
939675675,2019-06-24,approved,2507.71,FALSE,1780,web,6901,9,0.999979744
928334151,2019-06-15,approved,50,TRUE,4573,web,63701,0,0.999979743
932074052,2019-06-18,approved,46.44,FALSE,151,web,98072,10,0.999979738
943992721,2019-06-27,approved,2507.71,FALSE,2334,web,60189,8,0.999979735
912638684,2019-06-04,approved,1255.51,FALSE,321,web,32256,10,0.999979733
921332145,2019-06-10,approved,821.86,FALSE,361,web,55379,14,0.999979726
915967086,2019-06-07,approved,2507.71,FALSE,824,web,06804-3227,16,0.999979719
925421241,2019-06-13,approved,56.44,FALSE,1055,web,29229,9,0.999979717
936105908,2019-06-21,approved,26.99,FALSE,199,web,92866,15,0.999979714
924359079,2019-06-12,approved,31.99,FALSE,0,web,33897,7,0.999979702
913156723,2019-06-05,approved,159.44,FALSE,921,web,96753,16,0.999979701
923045580,2019-06-11,approved,158.44,FALSE,1019,web,2472,15,0.999979697
949952231,2019-07-01,approved,50,TRUE,357,web,48326,0,0.999979697
933653774,2019-06-19,approved,1131.71,FALSE,1,web,94065,14,0.99997969
935054249,2019-06-20,approved,55.95,TRUE,789,web,30022,0,0.999979681
915328219,2019-06-06,approved,55.95,TRUE,0,web,32703,0,0.999979671
934569521,2019-06-20,approved,106.94,FALSE,233,web,70001,14,0.999979658
929170969,2019-06-16,approved,50,TRUE,4268,web,30024,0,0.999979654
928069129,2019-06-15,approved,25.95,TRUE,354,web,93101,0,0.999979654
912843934,2019-06-05,approved,50,TRUE,0,web,34119,0,0.999979652
945061175,2019-06-28,approved,15.94,FALSE,26,mobile_app,23452,12,0.999979647
917166457,2019-06-07,approved,111.91,FALSE,221,web,3431,14,0.999979647
921384390,2019-06-10,approved,514.91,FALSE,1988,web,92802,15,0.999979644
947916033,2019-06-30,approved,56.44,FALSE,3092,web,31005,12,0.999979643
944501609,2019-06-27,approved,1041.56,FALSE,100,web,92121,14,0.999979632
931334181,2019-06-18,approved,1017.88,FALSE,380,web,10468,11,0.999979626
925094710,2019-06-13,approved,2507.71,FALSE,1206,web,61547,16,0.999979626
924606154,2019-06-13,approved,82.44,FALSE,957,web,60048,8,0.999979625
936389012,2019-06-21,approved,105.95,TRUE,5332,web,88210,0,0.999979623
920831435,2019-06-10,approved,107.44,FALSE,184,web,27023,11,0.999979605
934645031,2019-06-20,approved,50,TRUE,258,web,58545,0,0.999979599
939971750,2019-06-24,approved,107.44,FALSE,1066,web,29229,12,0.999979584
921236244,2019-06-10,approved,2035.76,FALSE,1640,web,55334,14,0.999979579
947453106,2019-06-30,approved,31.44,FALSE,56,web,7306,15,0.999979576
931508160,2019-06-18,approved,2507.71,FALSE,1380,web,20008,11,0.999979564
925198884,2019-06-13,approved,55.95,TRUE,0,web,91737,0,0.999979555
923713570,2019-06-12,approved,30,TRUE,903,web,48195,0,0.999979526
941033895,2019-06-25,approved,2035.76,FALSE,163,web,61107,17,0.99997951
941030945,2019-06-25,approved,2035.76,FALSE,163,web,61107,17,0.99997951
941445688,2019-06-25,approved,2507.71,FALSE,971,web,12206,13,0.999979507
937146613,2019-06-22,approved,54.94,FALSE,2412,web,10003,9,0.999979502
942976374,2019-06-26,approved,257.94,FALSE,2081,web,29528,9,0.999979502
912197166,2019-06-04,approved,206.94,FALSE,2324,web,92868,13,0.999979498
926155100,2019-06-14,approved,100,TRUE,965,web,92657,0,0.999979487
926811832,2019-06-14,approved,1039.67,FALSE,1337,web,14624,13,0.999979486
922521058,2019-06-11,approved,319.81,FALSE,616,web,50266,9,0.999979484
941500495,2019-06-25,approved,111.9,TRUE,1425,web,60642,0,0.99997948
940086795,2019-06-24,approved,50,TRUE,5304,web,1550,0,0.999979479
945919867,2019-06-28,approved,214.41,FALSE,1876,web,45690,12,0.999979477
927129060,2019-06-14,approved,35,TRUE,0,web,98284,0,0.999979472
945535392,2019-06-28,approved,219.76,FALSE,30,web,19428,12,0.999979471
933197983,2019-06-19,approved,30.95,TRUE,635,web,65202,0,0.99997947
922670421,2019-06-11,approved,2492.71,FALSE,469,web,98133,12,0.999979462
931110072,2019-06-17,approved,2507.71,FALSE,1804,web,75002,15,0.999979451
907039604,2019-06-01,approved,2507.96,FALSE,1168,web,6095,10,0.999979451
925235960,2019-06-13,approved,26.99,FALSE,5798,web,21218,9,0.999979447
942286080,2019-06-26,approved,2507.71,FALSE,1782,web,6901,9,0.999979443
913871669,2019-06-05,approved,30.95,TRUE,55,web,27713,0,0.999979441
918229856,2019-06-08,approved,2507.96,FALSE,1652,web,57108,14,0.99997944
941403076,2019-06-25,approved,2507.71,FALSE,1387,web,20008,11,0.999979432
925620705,2019-06-13,approved,557.46,FALSE,199,web,85018,14,0.99997943
914050292,2019-06-05,approved,2492.71,FALSE,277,web,48374,17,0.999979421
911152548,2019-06-03,approved,59.88,FALSE,368,web,80309,13,0.999979415
925321389,2019-06-13,approved,25,TRUE,140,web,80202,0,0.999979402
921404691,2019-06-10,approved,105.95,TRUE,734,web,76244,0,0.999979381
918786601,2019-06-09,approved,2507.96,FALSE,1176,web,6095,10,0.999979379
946719503,2019-06-29,approved,25,TRUE,364,web,76244,0,0.999979362
944275470,2019-06-27,approved,990.92,FALSE,783,web,94117,14,0.999979359
914185356,2019-06-05,approved,509.94,FALSE,457,web,55372,12,0.999979352
923437738,2019-06-12,approved,20.95,TRUE,916,web,95070,0,0.999979348
930453635,2019-06-17,approved,1531.81,FALSE,677,web,60661,11,0.99997933
926441064,2019-06-14,approved,86.91,FALSE,1736,web,92618,11,0.999979321
929916139,2019-06-17,approved,25,TRUE,365,web,22205,0,0.999979319
932468304,2019-06-18,approved,62.41,FALSE,480,web,94107,9,0.999979315
936404836,2019-06-21,approved,56.44,FALSE,584,web,75080,11,0.999979314
927970595,2019-06-15,approved,50,TRUE,1498,web,76244,0,0.999979303
908907723,2019-06-02,approved,105.95,TRUE,524,web,30005,0,0.9999793
915432021,2019-06-06,approved,2447.11,FALSE,742,web,6615,12,0.999979295
921060137,2019-06-10,approved,2437.01,FALSE,356,web,55369,9,0.999979286
947365179,2019-06-29,approved,2507.71,FALSE,1191,web,2860,13,0.999979279
941617044,2019-06-25,approved,2067.46,FALSE,805,web,90404,12,0.999979275
939236277,2019-06-24,approved,2507.71,FALSE,221,web,93730,13,0.99997927
921491922,2019-06-10,approved,508.94,FALSE,1368,web,28105,9,0.999979269
911275260,2019-06-03,approved,106.94,FALSE,818,web,53029,12,0.999979265
928230779,2019-06-15,approved,50,TRUE,0,web,94568,0,0.999979262
929544328,2019-06-16,approved,25,TRUE,223,web,80127,0,0.99997926
931827613,2019-06-18,approved,111.91,FALSE,127,mobile_app,77080,21,0.999979257
916887442,2019-06-07,approved,447.56,FALSE,358,web,66204,10,0.99997925
941916195,2019-06-26,approved,2035.76,FALSE,1305,web,20895,13,0.999979249
914242471,2019-06-06,approved,57.44,FALSE,393,web,6019,8,0.999979228
929336543,2019-06-16,approved,25,TRUE,99,web,64131,0,0.999979228
917373528,2019-06-08,approved,2507.71,FALSE,860,web,60565,8,0.999979222
937244262,2019-06-22,approved,2035.76,FALSE,846,web,12570,15,0.999979221
910482409,2019-06-03,approved,159.44,FALSE,1011,web,2472,13,0.999979209
937120227,2019-06-22,approved,1019.88,FALSE,1951,web,30319,11,0.999979208
933293428,2019-06-19,approved,162.91,FALSE,226,web,2210,16,0.999979207
939967234,2019-06-24,approved,1815.17,FALSE,357,web,75001,13,0.999979199
929153997,2019-06-16,approved,50,TRUE,1146,web,8879,0,0.999979198
934574569,2019-06-20,approved,63.88,FALSE,532,web,75023,11,0.999979196
917006231,2019-06-07,approved,213.91,FALSE,786,web,84663,10,0.99997919
925552142,2019-06-13,approved,2189.66,FALSE,146,web,55416,13,0.999979187
917880853,2019-06-08,approved,2492.71,FALSE,1228,web,55122,12,0.999979178
920933516,2019-06-10,approved,294.86,FALSE,370,web,60195,11,0.999979174
925910778,2019-06-14,approved,20,TRUE,0,web,1451,0,0.999979172
950408414,2019-07-01,approved,55.95,TRUE,902,web,70816,0,0.999979168
918888850,2019-06-09,approved,2500,FALSE,2523,web,60657,7,0.999979166
922949262,2019-06-11,approved,46.44,FALSE,905,web,33334,11,0.999979153
913437101,2019-06-05,approved,1032.51,FALSE,139,web,63043,9,0.999979141
911152446,2019-06-03,approved,1203.55,TRUE,756,web,76015,0,0.999979137
934298259,2019-06-20,approved,2507.71,FALSE,1776,web,6901,9,0.999979128
921207028,2019-06-10,approved,89.88,FALSE,638,web,24401,13,0.999979124
933275502,2019-06-19,approved,9.8,TRUE,34,web,78722,0,0.999979102
949775750,2019-07-01,approved,205.95,TRUE,753,web,20007,0,0.9999791
928754496,2019-06-16,approved,100,TRUE,179,web,33141,0,0.999979098
950089611,2019-07-01,approved,1024.86,FALSE,1190,web,30339,10,0.999979093
934799518,2019-06-20,approved,1537.71,FALSE,398,web,48034,12,0.999979087
929881668,2019-06-17,approved,1017.88,FALSE,379,web,10468,11,0.99997908
934807072,2019-06-20,approved,54.94,FALSE,921,web,73533,9,0.999979079
945530126,2019-06-28,approved,15,TRUE,23,web,98203,0,0.999979072
941729609,2019-06-25,approved,30.94,FALSE,585,web,92828,11,0.99997907
938540966,2019-06-23,approved,2500.51,FALSE,818,web,14086,11,0.999979069
937286023,2019-06-22,approved,2502.71,FALSE,310,web,84737,11,0.999979068
932590824,2019-06-19,approved,510.44,FALSE,135,web,55987,17,0.999979059
933767103,2019-06-19,approved,1535.7,TRUE,1108,web,89521,0,0.999979058
941161347,2019-06-25,approved,525.06,FALSE,931,web,14623,11,0.999979049
936096982,2019-06-21,approved,257.96,FALSE,1078,web,94402,11,0.999979044
929477966,2019-06-16,approved,40,TRUE,1012,web,89014,0,0.999979041
931113619,2019-06-17,approved,2507.71,FALSE,1804,web,75002,15,0.999979029
941267376,2019-06-25,approved,919.88,FALSE,1314,web,55309,10,0.999979027
934871857,2019-06-20,approved,222.46,FALSE,0,web,23882,10,0.999979027
942826264,2019-06-26,approved,25,TRUE,0,web,90043,0,0.999979021
910694138,2019-06-03,approved,273.8,TRUE,179,web,20910,0,0.999979013
934734662,2019-06-20,approved,1017.88,FALSE,612,web,92656,10,0.999979012
924210395,2019-06-12,approved,94.64,TRUE,940,web,73448,0,0.99997899
922842250,2019-06-11,approved,160.88,FALSE,748,web,55044,11,0.999978984
926799909,2019-06-14,approved,871.86,FALSE,365,web,55379,12,0.999978984
925111318,2019-06-13,approved,206.94,FALSE,1042,web,40422,10,0.999978982
942846686,2019-06-26,approved,1414.86,FALSE,523,web,3755,16,0.999978981
919905996,2019-06-09,approved,169.32,FALSE,991,web,15317,12,0.999978972
938951030,2019-06-23,approved,508.94,FALSE,252,web,78731,10,0.999978971
924274209,2019-06-12,approved,111.91,FALSE,1106,web,63099,11,0.999978968
923806845,2019-06-12,approved,62.41,FALSE,623,web,20723,14,0.999978962
911143098,2019-06-03,approved,6283.26,FALSE,0,web,77002,10,0.999978954
913311667,2019-06-05,approved,30.94,FALSE,554,web,59715,9,0.999978939
940149959,2019-06-24,approved,2499.71,FALSE,3041,web,94110,12,0.999978933
929331368,2019-06-16,approved,57.44,FALSE,1092,web,28787,8,0.999978931
925539854,2019-06-13,approved,105,TRUE,1332,web,33411,0,0.999978928
931365148,2019-06-18,approved,2035.76,FALSE,71,web,60646,18,0.999978927
937957869,2019-06-23,approved,25,TRUE,5091,web,44720,0,0.999978921
942841715,2019-06-26,approved,2535.41,FALSE,1314,web,60455,13,0.999978915
929958365,2019-06-17,approved,261.88,FALSE,972,web,55344,11,0.999978915
940244234,2019-06-24,approved,15,TRUE,724,web,39213,0,0.999978905
945573948,2019-06-28,approved,750,TRUE,84,web,20814,0,0.999978903
925361237,2019-06-13,approved,2035.76,FALSE,787,web,98003,10,0.999978896
915305992,2019-06-06,approved,219.31,FALSE,1336,web,76712,12,0.999978895
922609763,2019-06-11,approved,85.95,TRUE,0,web,70809,0,0.999978884
913660464,2019-06-05,approved,2035.76,FALSE,779,web,98003,10,0.999978877
907729235,2019-06-01,approved,2035.76,FALSE,867,web,60045,16,0.999978876
924331609,2019-06-12,approved,367.36,FALSE,1238,web,53121,8,0.999978873
916593048,2019-06-07,approved,21.44,FALSE,364,web,33154,9,0.999978861
934975437,2019-06-20,approved,1151.66,FALSE,190,web,11788,15,0.999978859
950055299,2019-07-01,approved,81.94,FALSE,1917,web,46065,17,0.999978849
936303059,2019-06-21,approved,2507.71,FALSE,1715,web,2109,6,0.999978846
935983672,2019-06-21,approved,29.7,TRUE,394,web,92335,0,0.999978844
913834902,2019-06-05,approved,315.88,FALSE,1448,web,21075,10,0.999978843
929245879,2019-06-16,approved,2500.51,FALSE,811,web,14086,11,0.999978843
916705458,2019-06-07,approved,105.94,FALSE,2729,web,22901,12,0.999978833
925287878,2019-06-13,approved,158.44,FALSE,209,web,92008,13,0.999978832
944587580,2019-06-27,approved,20,TRUE,883,web,95131,0,0.999978829
914024038,2019-06-05,approved,31.94,FALSE,517,web,75023,8,0.999978812
936077996,2019-06-21,approved,1229.82,FALSE,473,web,55372,13,0.99997881
912283935,2019-06-04,approved,472.82,FALSE,81,web,84047,11,0.999978808
934664148,2019-06-20,approved,2507.96,FALSE,1794,web,94109,12,0.999978806
923982630,2019-06-12,approved,508.94,FALSE,1234,web,75206,11,0.999978801
917270718,2019-06-08,approved,105.94,FALSE,338,web,60187,9,0.999978795
930112064,2019-06-17,approved,107.44,FALSE,1296,web,945518726,13,0.999978792
931241738,2019-06-18,approved,26.99,FALSE,922,web,72601,12,0.999978791
945293683,2019-06-28,approved,1077.98,FALSE,1324,web,48079,13,0.999978791
927113376,2019-06-14,approved,2035.76,FALSE,788,web,98003,10,0.999978787
928391670,2019-06-15,approved,25,TRUE,728,web,78248,0,0.999978779
913384146,2019-06-05,approved,2492.71,FALSE,1116,web,7751,11,0.99997875
936313442,2019-06-21,approved,750,TRUE,77,web,20814,0,0.999978749
935898958,2019-06-21,approved,15,TRUE,3615,web,84095,0,0.999978748
950336411,2019-07-01,approved,2745.31,FALSE,721,web,15222,14,0.999978746
922945610,2019-06-11,approved,20,TRUE,0,web,32940,0,0.999978744
913379744,2019-06-05,approved,2492.71,FALSE,1111,web,7751,12,0.999978739
913507546,2019-06-05,approved,107.44,FALSE,449,web,24437,13,0.999978739
944060543,2019-06-27,approved,263.94,FALSE,143,web,66221,11,0.999978736
926763985,2019-06-14,approved,40,TRUE,1281,web,94402,0,0.999978734
942020846,2019-06-26,approved,183.22,FALSE,532,web,74119,10,0.999978732
908956142,2019-06-02,approved,2507.71,FALSE,1001,web,34787,17,0.999978721
927172252,2019-06-14,approved,45.94,FALSE,604,web,40014,10,0.999978718
932469970,2019-06-18,approved,62.41,FALSE,480,web,94107,11,0.99997871
929234600,2019-06-16,approved,49.5,TRUE,42,web,49337,0,0.999978708
924107322,2019-06-12,approved,2507.71,FALSE,1011,web,34787,17,0.999978699
941098900,2019-06-25,approved,100,FALSE,1476,web,44107,18,0.999978681
945635436,2019-06-28,approved,510.44,FALSE,1148,web,46814,11,0.999978679
915263622,2019-06-06,approved,427.69,FALSE,1336,web,76712,14,0.999978679
916034886,2019-06-07,approved,1311.21,FALSE,1113,web,55082,9,0.999978676
929292720,2019-06-16,approved,25,TRUE,1629,web,28262,0,0.999978668
923023348,2019-06-11,approved,346.66,FALSE,956,web,98033,11,0.999978661
929450511,2019-06-16,approved,1176.34,FALSE,247,web,27604,12,0.999978659
906916283,2019-06-01,approved,25,TRUE,427,mobile_app,1854,0,0.999978656
936228911,2019-06-21,approved,688.51,FALSE,562,web,89119,10,0.999978652
913774853,2019-06-05,approved,105.7,TRUE,610,web,80202,0,0.999978649
928457976,2019-06-15,approved,25,TRUE,1399,web,89129,0,0.999978641
924275581,2019-06-12,approved,1276.37,FALSE,754,web,85345,11,0.999978612
934719516,2019-06-20,approved,16.44,FALSE,23,web,11021,12,0.999978603
941567074,2019-06-25,approved,105.94,FALSE,4709,web,16738,12,0.999978596
912613402,2019-06-04,approved,14.94,FALSE,2133,web,10013,8,0.999978594
936344913,2019-06-21,approved,55.94,FALSE,581,web,92828,13,0.999978592
942908393,2019-06-26,approved,25.95,TRUE,593,web,6475,0,0.999978588
949988422,2019-07-01,approved,113.41,FALSE,1000,web,29707,13,0.999978584
916608502,2019-06-07,approved,86.9,TRUE,1722,web,77057,0,0.999978581
916513227,2019-06-07,approved,1535.36,FALSE,59,web,20009,9,0.99997858
913877164,2019-06-05,approved,171.31,FALSE,958,web,80246,13,0.999978578
916516016,2019-06-07,approved,1021.86,FALSE,360,web,55445,15,0.999978577
930916401,2019-06-17,approved,2317.87,FALSE,378,web,54738,12,0.999978575
913993164,2019-06-05,approved,175.76,FALSE,198,web,87102,13,0.999978566
926837927,2019-06-14,approved,107.44,FALSE,959,web,55110,15,0.999978565
921450247,2019-06-10,approved,55.95,TRUE,1671,web,98252,0,0.999978564
944390737,2019-06-27,approved,105.95,TRUE,150,web,10034,0,0.999978544
938936203,2019-06-23,approved,36,TRUE,0,web,20814,0,0.999978533
912327986,2019-06-04,approved,2035.76,FALSE,595,web,32811,11,0.999978528
921060753,2019-06-10,approved,2390.31,FALSE,81,web,98936,12,0.99997852
911632705,2019-06-04,approved,2035.76,FALSE,1366,web,20008,11,0.999978516
923012990,2019-06-11,approved,54.94,FALSE,964,web,80246,14,0.999978513
915464711,2019-06-06,approved,443.56,FALSE,5602,web,74133,13,0.999978509
932445657,2019-06-18,approved,1019.88,FALSE,1947,web,30319,11,0.999978503
941171304,2019-06-25,approved,2507.71,FALSE,2332,web,60189,8,0.999978485
939896057,2019-06-24,approved,99.76,FALSE,4335,web,21201,10,0.999978483
926981362,2019-06-14,approved,622.81,FALSE,491,web,30152,11,0.999978477
915742010,2019-06-06,approved,161.9,TRUE,8,web,10016,0,0.999978471
923196517,2019-06-12,approved,207.94,FALSE,96,web,61704,12,0.999978468
914163721,2019-06-05,approved,1267.36,FALSE,784,web,84663,12,0.999978466
922921528,2019-06-11,approved,105.94,FALSE,1170,web,92679,11,0.999978464
907930966,2019-06-01,approved,2492.71,FALSE,1107,web,7751,12,0.999978456
910680601,2019-06-03,approved,2499.61,FALSE,1085,web,91914,10,0.999978452
939268378,2019-06-24,approved,80.95,TRUE,0,web,31820,0,0.999978449
913272311,2019-06-05,approved,35,TRUE,4821,web,28079,0,0.999978445
950352971,2019-07-01,approved,93.95,TRUE,1054,web,60657,0,0.999978441
934778736,2019-06-20,approved,623.82,FALSE,1869,web,55044,12,0.99997844
920781000,2019-06-10,approved,55.95,TRUE,5046,web,20003,0,0.999978437
944507913,2019-06-27,approved,257.96,FALSE,790,web,94110,14,0.999978437
933565813,2019-06-19,approved,2500.51,FALSE,814,web,14086,11,0.999978436
921220093,2019-06-10,approved,1360.46,FALSE,158,web,29720,11,0.999978423
932471979,2019-06-18,approved,62.41,FALSE,480,web,94107,12,0.999978413
928130135,2019-06-15,approved,50,TRUE,287,web,78734,0,0.999978412
921166727,2019-06-10,approved,514.91,FALSE,363,web,55445,14,0.999978411
934473477,2019-06-20,approved,105.95,TRUE,191,web,10003,0,0.999978409
950199896,2019-07-01,approved,1414.86,FALSE,234,web,60134,16,0.999978407
916382252,2019-06-07,approved,2492.71,FALSE,1118,web,7751,11,0.999978405
932236333,2019-06-18,approved,2492.71,FALSE,273,web,30075,14,0.999978395
909649900,2019-06-03,approved,55.95,TRUE,862,web,74136,0,0.999978394
949910334,2019-07-01,approved,468.86,FALSE,1027,web,98006,9,0.999978378
916527085,2019-06-07,approved,497.87,FALSE,116,web,60477,12,0.999978378
922408370,2019-06-11,approved,257.94,FALSE,351,web,55404,15,0.999978377
936058689,2019-06-21,approved,1529.82,FALSE,473,web,55372,13,0.999978369
933615896,2019-06-19,approved,404.71,FALSE,548,web,30097,12,0.999978359
932188124,2019-06-18,approved,5389.42,FALSE,783,web,30188,14,0.99997835
949787984,2019-07-01,approved,54.94,FALSE,518,web,19103,13,0.999978298
912619355,2019-06-04,approved,259.44,FALSE,1269,web,62918,11,0.99997828
915262576,2019-06-06,approved,55.95,TRUE,1672,web,78741,0,0.999978275
928114116,2019-06-15,approved,25,TRUE,0,web,65714,0,0.999978271
912320494,2019-06-04,approved,231.88,FALSE,580,web,29472,10,0.999978268
929119429,2019-06-16,approved,50,TRUE,764,web,2066,0,0.999978249
930835372,2019-06-17,approved,62.41,FALSE,1393,web,21013,8,0.999978243
938724559,2019-06-23,approved,508.94,FALSE,3694,web,94022,10,0.999978243
916596217,2019-06-07,approved,50,TRUE,333,web,48326,0,0.999978239
907690554,2019-06-01,approved,2492.71,FALSE,805,web,84107,9,0.999978237
930694080,2019-06-17,approved,75,TRUE,1462,web,8501,0,0.999978234
950090697,2019-07-01,approved,105.94,FALSE,543,web,60602,10,0.999978221
918049060,2019-06-08,approved,30.95,TRUE,166,web,1760,0,0.99997821
941591910,2019-06-25,approved,158.44,FALSE,825,web,60637,11,0.999978207
928255357,2019-06-15,approved,2507.71,FALSE,228,web,10069,12,0.999978201
943534151,2019-06-27,approved,2507.96,FALSE,750,web,15232,8,0.999978199
915428694,2019-06-06,approved,279.44,FALSE,356,web,27370,8,0.999978193
931830859,2019-06-18,approved,50,TRUE,1548,web,34211,0,0.999978186
941990161,2019-06-26,approved,61.9,TRUE,176,web,45458,0,0.999978185
939832866,2019-06-24,approved,1950,TRUE,679,web,75019,0,0.999978182
912081947,2019-06-04,approved,106.94,FALSE,812,web,32223,10,0.999978181
920651067,2019-06-10,approved,2507.71,FALSE,1547,web,15146,12,0.999978179
944777122,2019-06-28,approved,55.95,TRUE,319,web,53403,0,0.999978172
924488237,2019-06-13,approved,247.6,TRUE,576,web,20011,0,0.999978165
928199090,2019-06-15,approved,55.95,TRUE,469,web,85345,0,0.999978163
944549611,2019-06-27,approved,2035.7,TRUE,197,web,92121,0,0.999978157
934171466,2019-06-20,approved,2502.71,FALSE,308,web,84737,11,0.999978151
938292165,2019-06-23,approved,2492.71,FALSE,1517,web,94121,14,0.999978151
913581195,2019-06-05,approved,206.94,FALSE,534,web,60143,12,0.999978148
925060112,2019-06-13,approved,523.56,FALSE,995,web,22042,15,0.999978147
923018231,2019-06-11,approved,72.88,FALSE,726,web,92706,13,0.999978132
923782932,2019-06-12,approved,54.94,FALSE,4382,web,14416,11,0.999978126
944552248,2019-06-27,approved,2507.71,FALSE,702,web,30907,16,0.999978125
912238834,2019-06-04,approved,14.94,FALSE,2133,web,10013,11,0.999978125
919344428,2019-06-09,approved,30.95,TRUE,0,web,2474,0,0.999978119
915446144,2019-06-06,approved,162.91,FALSE,59,web,92626,11,0.999978119
928578467,2019-06-16,approved,99.53,TRUE,981,web,20132,0,0.999978114
940149668,2019-06-24,approved,85.94,FALSE,204,web,94118,12,0.999978092
909327882,2019-06-02,approved,106.94,FALSE,1449,web,7928,13,0.999978092
932354435,2019-06-18,approved,622.86,FALSE,490,web,4074,10,0.999978088
942701957,2019-06-26,approved,2507.71,FALSE,1421,web,48098,9,0.999978081
942559518,2019-06-26,approved,511.44,FALSE,1476,web,42749,12,0.999978068
940219998,2019-06-24,approved,58.44,FALSE,811,web,7853,19,0.999978055
943202363,2019-06-26,approved,1262.46,FALSE,782,web,94117,14,0.999978054
915107011,2019-06-06,approved,30,TRUE,0,web,53583,0,0.999978054
929235857,2019-06-16,approved,159.44,FALSE,541,web,33156,9,0.999978033
911041038,2019-06-03,approved,105.94,FALSE,341,web,94513,14,0.999978031
929761646,2019-06-16,approved,35,TRUE,3305,web,60538,0,0.999978031
922772166,2019-06-11,approved,180.88,FALSE,160,web,11554,16,0.999978023
940595168,2019-06-25,approved,57.44,FALSE,4746,web,98122,12,0.99997802
916553989,2019-06-07,approved,1435.21,FALSE,149,web,48167,11,0.99997802
923694504,2019-06-12,approved,219.31,FALSE,1342,web,76712,12,0.999978016
935764368,2019-06-21,approved,25,TRUE,184,web,46250,0,0.999978015
944280895,2019-06-27,approved,1081.11,FALSE,0,web,60031,10,0.99997801
